m3-7;1467721154.472074;1467721154.517372
m3-6;1467721154.573157;1467721154.617583
m3-5;1467721154.672926;1467721154.718394
m3-9;1467721154.773146;1467721154.818940
m3-8;1467721154.873275;1467721154.919650
m3-7;1467721154.973888;1467721155.019142
m3-6;1467721155.074327;1467721155.118987
m3-5;1467721155.175716;1467721155.220652
m3-9;1467721155.275585;1467721155.321229
m3-8;1467721155.376057;1467721155.421970
m3-7;1467721155.476604;1467721155.521370
m3-6;1467721155.575410;1467721155.620696
m3-5;1467721155.675865;1467721155.721995
m3-9;1467721155.777286;1467721155.822511
m3-8;1467721155.877975;1467721155.923343
m3-7;1467721155.977910;1467721156.022926
m3-6;1467721156.078596;1467721156.123382
m3-5;1467721156.178825;1467721156.224131
m3-9;1467721156.279932;1467721156.325196
m3-8;1467721156.379947;1467721156.426028
m3-7;1467721156.480186;1467721156.525368
m3-6;1467721156.579313;1467721156.624663
m3-5;1467721156.679747;1467721156.725840
m3-9;1467721156.780029;1467721156.826295
m3-8;1467721156.880182;1467721156.927066
m3-7;1467721156.980795;1467721157.026680
m3-6;1467721157.083064;1467721157.126861
m3-5;1467721157.181714;1467721157.227610
m3-9;1467721157.282963;1467721157.328553
m3-8;1467721157.383773;1467721157.429385
m3-7;1467721157.482739;1467721157.528328
m3-6;1467721157.583291;1467721157.628173
m3-5;1467721157.684256;1467721157.729655
m3-9;1467721157.783870;1467721157.829743
m3-8;1467721157.884106;1467721157.930575
m3-7;1467721157.983835;1467721158.029915
m3-6;1467721158.085695;1467721158.130279
m3-5;1467721158.184564;1467721158.230845
m3-9;1467721158.286358;1467721158.331697
m3-8;1467721158.386387;1467721158.432712
m3-7;1467721158.487648;1467721158.532173
m3-6;1467721158.586152;1467721158.631560
m3-5;1467721158.686650;1467721158.732737
m3-9;1467721158.786836;1467721158.833345
m3-8;1467721158.887699;1467721158.934024
m3-7;1467721158.987671;1467721159.033272
m3-6;1467721159.088356;1467721159.133575
m3-5;1467721159.189336;1467721159.234507
m3-9;1467721159.287826;1467721159.334565
m3-8;1467721159.388052;1467721159.435184
m3-7;1467721159.489952;1467721159.535103
m3-6;1467721159.589741;1467721159.634795
m3-5;1467721159.690368;1467721159.735942
m3-9;1467721159.790329;1467721159.836335
m3-8;1467721159.890587;1467721159.937045
m3-7;1467721159.990074;1467721160.035988
m3-6;1467721160.090005;1467721160.135741
m3-5;1467721160.190467;1467721160.236857
m3-9;1467721160.290697;1467721160.337342
m3-8;1467721160.390993;1467721160.438052
m3-7;1467721160.491551;1467721160.537361
m3-6;1467721160.592943;1467721160.637664
m3-5;1467721160.693957;1467721160.738871
m3-9;1467721160.792720;1467721160.838929
m3-8;1467721160.893731;1467721160.940097
m3-7;1467721160.992655;1467721161.039070
m3-6;1467721161.093056;1467721161.138885
m3-5;1467721161.193465;1467721161.240001
m3-9;1467721161.295121;1467721161.340760
m3-8;1467721161.395893;1467721161.441775
m3-7;1467721161.496133;1467721161.541115
m3-6;1467721161.595604;1467721161.640899
m3-5;1467721161.696147;1467721161.741954
m3-9;1467721161.795572;1467721161.841920
m3-8;1467721161.896337;1467721161.943118
m3-7;1467721161.996471;1467721162.042214
m3-6;1467721162.095953;1467721162.141967
m3-5;1467721162.198357;1467721162.243724
m3-9;1467721162.298257;1467721162.344361
m3-8;1467721162.397825;1467721162.444644
m3-7;1467721162.499746;1467721162.544411
m3-6;1467721162.599083;1467721162.644286
m3-5;1467721162.698336;1467721162.745219
m3-9;1467721162.798499;1467721162.845704
m3-8;1467721162.898850;1467721162.946384
m3-7;1467721162.999899;1467721163.045937
m3-6;1467721163.099745;1467721163.145721
m3-5;1467721163.201273;1467721163.247386
m3-9;1467721163.302707;1467721163.347840
m3-8;1467721163.400704;1467721163.448154
m3-7;1467721163.502309;1467721163.548317
m3-6;1467721163.602257;1467721163.647918
m3-5;1467721163.702334;1467721163.748637
m3-9;1467721163.802445;1467721163.849305
m3-8;1467721163.903503;1467721163.950381
m3-7;1467721164.003391;1467721164.049507
m3-6;1467721164.103802;1467721164.149230
m3-5;1467721164.203314;1467721164.250468
m3-9;1467721164.304431;1467721164.351716
m3-8;1467721164.405793;1467721164.452212
m3-7;1467721164.505984;1467721164.551674
m3-6;1467721164.604846;1467721164.651031
m3-5;1467721164.706897;1467721164.752757
m3-9;1467721164.806352;1467721164.853028
m3-8;1467721164.906557;1467721164.953921
m3-7;1467721165.007211;1467721165.053322
m3-6;1467721165.108783;1467721165.153899
m3-5;1467721165.207259;1467721165.254466
m3-9;1467721165.309017;1467721165.355531
m3-8;1467721165.408654;1467721165.455966
m3-7;1467721165.510741;1467721165.555794
m3-6;1467721165.609637;1467721165.655334
m3-5;1467721165.710828;1467721165.757060
m3-9;1467721165.810271;1467721165.857331
m3-8;1467721165.911498;1467721165.958377
m3-7;1467721166.011289;1467721166.057533
m3-6;1467721166.112568;1467721166.157897
m3-5;1467721166.212911;1467721166.259105
m3-9;1467721166.312199;1467721166.359315
m3-8;1467721166.412489;1467721166.460025
m3-7;1467721166.513816;1467721166.559975
m3-6;1467721166.613560;1467721166.659484
m3-5;1467721166.714103;1467721166.760691
m3-9;1467721166.815109;1467721166.861756
m3-8;1467721166.915424;1467721166.962466
m3-7;1467721167.015168;1467721167.061562
m3-6;1467721167.116459;1467721167.161956
m3-5;1467721167.215239;1467721167.262462
m3-9;1467721167.315191;1467721167.362947
m3-8;1467721167.417390;1467721167.464297
m3-7;1467721167.518061;1467721167.563667
m3-6;1467721167.616606;1467721167.663085
m3-5;1467721167.718898;1467721167.764781
m3-9;1467721167.819035;1467721167.865296
m3-8;1467721167.917513;1467721167.965671
m3-7;1467721168.018010;1467721168.065254
m3-6;1467721168.118581;1467721168.165069
m3-5;1467721168.219070;1467721168.266337
m3-9;1467721168.320815;1467721168.367036
m3-8;1467721168.420997;1467721168.467898
m3-7;1467721168.521655;1467721168.567482
m3-6;1467721168.620896;1467721168.667174
m3-5;1467721168.721702;1467721168.768351
m3-9;1467721168.822437;1467721168.869081
m3-8;1467721168.923258;1467721168.969821
m3-7;1467721169.022912;1467721169.069038
m3-6;1467721169.122451;1467721169.168731
m3-5;1467721169.222916;1467721169.269877
m3-9;1467721169.323025;1467721169.370484
m3-8;1467721169.423361;1467721169.471042
m3-7;1467721169.524762;1467721169.570900
m3-6;1467721169.623457;1467721169.670165
m3-5;1467721169.723910;1467721169.771312
m3-9;1467721169.825010;1467721169.872407
m3-8;1467721169.925490;1467721169.972873
m3-7;1467721170.024903;1467721170.071755
m3-6;1467721170.126233;1467721170.172149
m3-5;1467721170.226107;1467721170.273387
m3-9;1467721170.326044;1467721170.373597
m3-8;1467721170.427425;1467721170.474368
m3-7;1467721170.526936;1467721170.573830
m3-6;1467721170.627340;1467721170.673766
m3-5;1467721170.726848;1467721170.774852
m3-9;1467721170.828844;1467721170.875825
m3-8;1467721170.929063;1467721170.976596
m3-7;1467721171.028020;1467721171.075539
m3-6;1467721171.130256;1467721171.175841
m3-5;1467721171.230602;1467721171.277140
m3-9;1467721171.328975;1467721171.377137
m3-8;1467721171.430130;1467721171.477969
m3-7;1467721171.531472;1467721171.577767
m3-6;1467721171.630963;1467721171.677337
m3-5;1467721171.730916;1467721171.778514
m3-9;1467721171.830985;1467721171.878938
m3-8;1467721171.933104;1467721171.980075
m3-7;1467721172.032658;1467721172.079414
m3-6;1467721172.132218;1467721172.179076
m3-5;1467721172.234129;1467721172.280528
m3-9;1467721172.332773;1467721172.380738
m3-8;1467721172.433154;1467721172.481418
m3-7;1467721172.534408;1467721172.581307
m3-6;1467721172.634216;1467721172.680755
m3-5;1467721172.735380;1467721172.781993
m3-9;1467721172.835713;1467721172.882661
m3-8;1467721172.935569;1467721172.983585
m3-7;1467721173.034759;1467721173.082649
m3-6;1467721173.136909;1467721173.182952
m3-5;1467721173.236902;1467721173.284343
m3-9;1467721173.337540;1467721173.384736
m3-8;1467721173.437015;1467721173.484988
m3-7;1467721173.538497;1467721173.584877
m3-6;1467721173.637115;1467721173.684356
m3-5;1467721173.737611;1467721173.785594
m3-9;1467721173.837745;1467721173.886048
m3-8;1467721173.938053;1467721173.986911
m3-7;1467721174.038852;1467721174.086525
m3-6;1467721174.140792;1467721174.186767
m3-5;1467721174.239626;1467721174.287486
m3-9;1467721174.341785;1467721174.388337
m3-8;1467721174.441914;1467721174.489261
m3-7;1467721174.541222;1467721174.588722
m3-6;1467721174.641762;1467721174.688537
m3-5;1467721174.742423;1467721174.789653
m3-9;1467721174.841740;1467721174.889894
m3-8;1467721174.941918;1467721174.990573
m3-7;1467721175.042602;1467721175.090157
m3-6;1467721175.143099;1467721175.189971
m3-5;1467721175.243509;1467721175.291179
m3-9;1467721175.344501;1467721175.391938
m3-8;1467721175.443923;1467721175.492190
m3-7;1467721175.545197;1467721175.591957
m3-6;1467721175.645637;1467721175.691924
m3-5;1467721175.745211;1467721175.793132
m3-9;1467721175.844693;1467721175.893189
m3-8;1467721175.946137;1467721175.994296
m3-7;1467721176.047078;1467721176.093819
m3-6;1467721176.146666;1467721176.193633
m3-5;1467721176.247316;1467721176.294261
m3-9;1467721176.346605;1467721176.394929
m3-8;1467721176.446797;1467721176.495578
m3-7;1467721176.548308;1467721176.595345
m3-6;1467721176.647021;1467721176.694671
m3-5;1467721176.747429;1467721176.795970
m3-9;1467721176.847524;1467721176.896394
m3-8;1467721176.949516;1467721176.997684
m3-7;1467721177.048526;1467721177.096718
m3-6;1467721177.150732;1467721177.196960
m3-5;1467721177.249406;1467721177.297618
m3-9;1467721177.351355;1467721177.398469
m3-8;1467721177.449819;1467721177.498843
m3-7;1467721177.551104;1467721177.598763
m3-6;1467721177.650863;1467721177.698089
m3-5;1467721177.752348;1467721177.799571
m3-9;1467721177.851596;1467721177.899690
m3-8;1467721177.952726;1467721178.000827
m3-7;1467721178.052981;1467721178.099983
m3-6;1467721178.153779;1467721178.200225
m3-5;1467721178.254518;1467721178.301463
m3-9;1467721178.353522;1467721178.401918
m3-8;1467721178.452724;1467721178.501956
m3-7;1467721178.555020;1467721178.601967
m3-6;1467721178.653882;1467721178.701324
m3-5;1467721178.754318;1467721178.802501
m3-9;1467721178.855271;1467721178.903077
m3-8;1467721178.955832;1467721179.004245
m3-7;1467721179.055381;1467721179.103218
m3-6;1467721179.154802;1467721179.202819
m3-5;1467721179.256367;1467721179.304484
m3-9;1467721179.357159;1467721179.405030
m3-8;1467721179.457385;1467721179.505801
m3-7;1467721179.557852;1467721179.605110
m3-6;1467721179.657718;1467721179.704803
m3-5;1467721179.758043;1467721179.806224
m3-9;1467721179.857266;1467721179.906221
m3-8;1467721179.957566;1467721180.006930
m3-7;1467721180.058252;1467721180.106423
m3-6;1467721180.158764;1467721180.206237
m3-5;1467721180.258314;1467721180.307353
m3-9;1467721180.359245;1467721180.408052
m3-8;1467721180.460502;1467721180.508914
m3-7;1467721180.560343;1467721180.608223
m3-6;1467721180.660648;1467721180.708160
m3-5;1467721180.762121;1467721180.809459
m3-9;1467721180.862732;1467721180.909913
m3-8;1467721180.960626;1467721181.010257
m3-7;1467721181.062741;1467721181.110146
m3-6;1467721181.161643;1467721181.209533
m3-5;1467721181.262279;1467721181.310588
m3-9;1467721181.364075;1467721181.411622
m3-8;1467721181.464623;1467721181.512332
m3-7;1467721181.563779;1467721181.611824
m3-6;1467721181.664471;1467721181.711578
m3-5;1467721181.763219;1467721181.812266
m3-9;1467721181.864145;1467721181.912660
m3-8;1467721181.964488;1467721182.013461
m3-7;1467721182.065767;1467721182.113319
m3-6;1467721182.164525;1467721182.212798
m3-5;1467721182.265170;1467721182.314036
m3-9;1467721182.367020;1467721182.414949
m3-8;1467721182.467248;1467721182.515658
m3-7;1467721182.566022;1467721182.614845
m3-6;1467721182.666526;1467721182.714660
m3-5;1467721182.768171;1467721182.816417
m3-9;1467721182.867025;1467721182.916383
m3-8;1467721182.967502;1467721183.017215
m3-7;1467721183.068017;1467721183.116829
m3-6;1467721183.168530;1467721183.216430
m3-5;1467721183.269699;1467721183.318065
m3-9;1467721183.369839;1467721183.418702
m3-8;1467721183.470263;1467721183.519412
m3-7;1467721183.570004;1467721183.618416
m3-6;1467721183.670530;1467721183.718841
m3-5;1467721183.770123;1467721183.819529
m3-9;1467721183.872033;1467721183.920564
m3-8;1467721183.971360;1467721184.020755
m3-7;1467721184.072045;1467721184.121010
m3-6;1467721184.171448;1467721184.220031
m3-5;1467721184.274347;1467721184.321849
m3-9;1467721184.372920;1467721184.421876
m3-8;1467721184.473436;1467721184.522555
m3-7;1467721184.572931;1467721184.622078
m3-6;1467721184.673450;1467721184.721984
m3-5;1467721184.775820;1467721184.823710
m3-9;1467721184.874964;1467721184.924409
m3-8;1467721184.974434;1467721185.024509
m3-7;1467721185.074938;1467721185.124092
m3-6;1467721185.177100;1467721185.224395
m3-5;1467721185.277623;1467721185.325755
m3-9;1467721185.376009;1467721185.425569
m3-8;1467721185.477244;1467721185.526706
m3-7;1467721185.577520;1467721185.626167
m3-6;1467721185.677294;1467721185.725646
m3-5;1467721185.778595;1467721185.827220
m3-9;1467721185.877802;1467721185.927461
m3-8;1467721185.978321;1467721186.028232
m3-7;1467721186.078890;1467721186.127785
m3-6;1467721186.179437;1467721186.227996
m3-5;1467721186.278935;1467721186.328593
m3-9;1467721186.379825;1467721186.429109
m3-8;1467721186.480826;1467721186.530215
m3-7;1467721186.581397;1467721186.629585
m3-6;1467721186.680366;1467721186.729095
m3-5;1467721186.782480;1467721186.830882
m3-9;1467721186.883089;1467721186.931489
m3-8;1467721186.982131;1467721187.031711
m3-7;1467721187.081795;1467721187.131203
m3-6;1467721187.182321;1467721187.231109
m3-5;1467721187.282918;1467721187.332347
m3-9;1467721187.382754;1467721187.432771
m3-8;1467721187.485455;1467721187.533939
m3-7;1467721187.585567;1467721187.633431
m3-6;1467721187.684196;1467721187.732879
m3-5;1467721187.785402;1467721187.834666
m3-9;1467721187.886411;1467721187.935151
m3-8;1467721187.985733;1467721188.035403
m3-7;1467721188.085639;1467721188.135017
m3-6;1467721188.187002;1467721188.235168
m3-5;1467721188.286763;1467721188.335887
m3-9;1467721188.386709;1467721188.436433
m3-8;1467721188.487028;1467721188.536960
m3-7;1467721188.586678;1467721188.636299
m3-6;1467721188.687182;1467721188.735961
m3-5;1467721188.788494;1467721188.837748
m3-9;1467721188.887631;1467721188.937806
m3-8;1467721188.989682;1467721189.038974
m3-7;1467721189.088733;1467721189.138130
m3-6;1467721189.189865;1467721189.238280
m3-5;1467721189.289671;1467721189.339000
m3-9;1467721189.390281;1467721189.439973
m3-8;1467721189.492177;1467721189.540774
m3-7;1467721189.591164;1467721189.639870
m3-6;1467721189.691746;1467721189.740111
m3-5;1467721189.792555;1467721189.841410
m3-9;1467721189.891580;1467721189.941285
m3-8;1467721189.991901;1467721190.041904
m3-7;1467721190.092520;1467721190.141518
m3-6;1467721190.192107;1467721190.241424
m3-5;1467721190.292700;1467721190.342631
m3-9;1467721190.392525;1467721190.442994
m3-8;1467721190.495601;1467721190.544314
m3-7;1467721190.593464;1467721190.643257
m3-6;1467721190.696007;1467721190.743590
m3-5;1467721190.795330;1467721190.844889
m3-9;1467721190.896398;1467721190.945344
m3-8;1467721190.995039;1467721191.045688
m3-7;1467721191.095433;1467721191.145180
m3-6;1467721191.196650;1467721191.245544
m3-5;1467721191.297427;1467721191.346141
m3-9;1467721191.396506;1467721191.446687
m3-8;1467721191.497781;1467721191.548007
m3-7;1467721191.598026;1467721191.647255
m3-6;1467721191.698352;1467721191.747131
m3-5;1467721191.799198;1467721191.848185
m3-9;1467721191.898366;1467721191.948518
m3-8;1467721191.999490;1467721192.049625
m3-7;1467721192.099412;1467721192.148659
m3-6;1467721192.200850;1467721192.248931
m3-5;1467721192.299581;1467721192.349681
m3-9;1467721192.401173;1467721192.450624
m3-8;1467721192.499938;1467721192.550906
m3-7;1467721192.601402;1467721192.650704
m3-6;1467721192.702612;1467721192.750671
m3-5;1467721192.802116;1467721192.851909
m3-9;1467721192.901438;1467721192.951936
m3-8;1467721193.003478;1467721193.053104
m3-7;1467721193.102290;1467721193.152321
m3-6;1467721193.202829;1467721193.252074
m3-5;1467721193.303481;1467721193.353251
m3-9;1467721193.403262;1467721193.453645
m3-8;1467721193.503766;1467721193.554202
m3-7;1467721193.604874;1467721193.654335
m3-6;1467721193.703858;1467721193.753509
m3-5;1467721193.806060;1467721193.855265
m3-9;1467721193.905946;1467721193.955842
m3-8;1467721194.005978;1467721194.056277
m3-7;1467721194.105310;1467721194.155647
m3-6;1467721194.208683;1467721194.255889
m3-5;1467721194.306369;1467721194.356669
m3-9;1467721194.406307;1467721194.457093
m3-8;1467721194.508383;1467721194.558688
m3-7;1467721194.609136;1467721194.657723
m3-6;1467721194.708843;1467721194.757507
m3-5;1467721194.808980;1467721194.858897
m3-9;1467721194.908947;1467721194.959230
m3-8;1467721195.008654;1467721195.059665
m3-7;1467721195.109170;1467721195.159157
m3-6;1467721195.209715;1467721195.259032
m3-5;1467721195.309425;1467721195.360209
m3-9;1467721195.410197;1467721195.460847
m3-8;1467721195.511283;1467721195.561954
m3-7;1467721195.611703;1467721195.661507
m3-6;1467721195.711708;1467721195.760802
m3-5;1467721195.811273;1467721195.862010
m3-9;1467721195.913109;1467721195.963044
m3-8;1467721196.012639;1467721196.063205
m3-7;1467721196.113029;1467721196.162758
m3-6;1467721196.214521;1467721196.263030
m3-5;1467721196.313295;1467721196.363963
m3-9;1467721196.414034;1467721196.464479
m3-8;1467721196.515904;1467721196.565524
m3-7;1467721196.615704;1467721196.664894
m3-6;1467721196.714613;1467721196.764526
m3-5;1467721196.816213;1467721196.866160
m3-9;1467721196.915076;1467721196.966157
m3-8;1467721197.017159;1467721197.067325
m3-7;1467721197.116064;1467721197.166542
m3-6;1467721197.216654;1467721197.266326
m3-5;1467721197.317774;1467721197.368052
m3-9;1467721197.417031;1467721197.467988
m3-8;1467721197.517487;1467721197.568820
m3-7;1467721197.618528;1467721197.668587
m3-6;1467721197.718559;1467721197.767974
m3-5;1467721197.819714;1467721197.869517
m3-9;1467721197.918888;1467721197.969850
m3-8;1467721198.020088;1467721198.070956
m3-7;1467721198.120620;1467721198.170143
m3-6;1467721198.220494;1467721198.270110
m3-5;1467721198.320282;1467721198.371135
m3-9;1467721198.422452;1467721198.472047
m3-8;1467721198.520468;1467721198.572177
m3-7;1467721198.620981;1467721198.671639
m3-6;1467721198.721486;1467721198.771575
m3-5;1467721198.822068;1467721198.872813
m3-9;1467721198.921979;1467721198.973207
m3-8;1467721199.022446;1467721199.074069
m3-7;1467721199.122837;1467721199.173653
m3-6;1467721199.223461;1467721199.273193
m3-5;1467721199.323255;1467721199.374400
m3-9;1467721199.423951;1467721199.475343
m3-8;1467721199.525332;1467721199.576144
m3-7;1467721199.625434;1467721199.675636
m3-6;1467721199.726050;1467721199.775542
m3-5;1467721199.826024;1467721199.876689
m3-9;1467721199.925765;1467721199.976838
m3-8;1467721200.026245;1467721200.077457
m3-7;1467721200.126781;1467721200.176979
m3-6;1467721200.226344;1467721200.276794
m3-5;1467721200.326888;1467721200.378154
m3-9;1467721200.428669;1467721200.478791
m3-8;1467721200.527265;1467721200.579166
m3-7;1467721200.629679;1467721200.679024
m3-6;1467721200.729299;1467721200.778960
m3-5;1467721200.829492;1467721200.880168
m3-9;1467721200.928749;1467721200.980226
m3-8;1467721201.029200;1467721201.081027
m3-7;1467721201.130144;1467721201.180519
m3-6;1467721201.230351;1467721201.280303
m3-5;1467721201.330014;1467721201.381480
m3-9;1467721201.430692;1467721201.482087
m3-8;1467721201.532143;1467721201.583224
m3-7;1467721201.631647;1467721201.682228
m3-6;1467721201.731263;1467721201.781982
m3-5;1467721201.831847;1467721201.883220
m3-9;1467721201.932628;1467721201.983644
m3-8;1467721202.032308;1467721202.084354
m3-7;1467721202.134149;1467721202.184273
m3-6;1467721202.233279;1467721202.283752
m3-5;1467721202.333881;1467721202.385081
m3-9;1467721202.433832;1467721202.485475
m3-8;1467721202.534213;1467721202.586307
m3-7;1467721202.634665;1467721202.685921
m3-6;1467721202.735275;1467721202.785644
m3-5;1467721202.835918;1467721202.886912
m3-9;1467721202.937306;1467721202.988069
m3-8;1467721203.036270;1467721203.088290
m3-7;1467721203.136579;1467721203.187874
m3-6;1467721203.238634;1467721203.288268
m3-5;1467721203.338520;1467721203.389537
m3-9;1467721203.438623;1467721203.489686
m3-8;1467721203.538099;1467721203.590304
m3-7;1467721203.639793;1467721203.690163
m3-6;1467721203.739136;1467721203.789489
m3-5;1467721203.838796;1467721203.890574
m3-9;1467721203.939621;1467721203.991273
m3-8;1467721204.040725;1467721204.092502
m3-7;1467721204.141120;1467721204.191628
m3-6;1467721204.242098;1467721204.291900
m3-5;1467721204.342364;1467721204.393290
m3-9;1467721204.442756;1467721204.493959
m3-8;1467721204.543640;1467721204.594546
m3-7;1467721204.643093;1467721204.694161
m3-6;1467721204.743153;1467721204.793731
m3-5;1467721204.843760;1467721204.894786
m3-9;1467721204.944407;1467721204.995393
m3-8;1467721205.044005;1467721205.096194
m3-7;1467721205.144376;1467721205.195808
m3-6;1467721205.245948;1467721205.295989
m3-5;1467721205.346280;1467721205.397014
m3-9;1467721205.446504;1467721205.497804
m3-8;1467721205.546573;1467721205.598422
m3-7;1467721205.646904;1467721205.697884
m3-6;1467721205.747032;1467721205.797362
m3-5;1467721205.848273;1467721205.898967
m3-9;1467721205.947380;1467721205.999116
m3-8;1467721206.047572;1467721206.099521
m3-7;1467721206.147410;1467721206.199165
m3-6;1467721206.248087;1467721206.299132
m3-5;1467721206.348667;1467721206.400340
m3-9;1467721206.450174;1467721206.501222
m3-8;1467721206.550525;1467721206.601718
m3-7;1467721206.650733;1467721206.701271
m3-6;1467721206.750883;1467721206.801086
m3-5;1467721206.851164;1467721206.902354
m3-9;1467721206.950411;1467721207.002412
m3-8;1467721207.050844;1467721207.103091
m3-7;1467721207.151922;1467721207.203011
m3-6;1467721207.250939;1467721207.302245
m3-5;1467721207.351566;1467721207.403453
m3-9;1467721207.452555;1467721207.504335
m3-8;1467721207.553488;1467721207.604831
m3-7;1467721207.652257;1467721207.704048
m3-6;1467721207.752910;1467721207.803863
m3-5;1467721207.854542;1467721207.905497
m3-9;1467721207.953980;1467721208.005586
m3-8;1467721208.053886;1467721208.106479
m3-7;1467721208.154244;1467721208.206062
m3-6;1467721208.256680;1467721208.306457
m3-5;1467721208.355421;1467721208.407420
m3-9;1467721208.457135;1467721208.508332
m3-8;1467721208.557380;1467721208.608829
m3-7;1467721208.657724;1467721208.708443
m3-6;1467721208.756839;1467721208.807891
m3-5;1467721208.858143;1467721208.909556
m3-9;1467721208.957183;1467721209.009614
m3-8;1467721209.057707;1467721209.110416
m3-7;1467721209.160076;1467721209.210426
m3-6;1467721209.258900;1467721209.310180
m3-5;1467721209.359439;1467721209.411082
m3-9;1467721209.459889;1467721209.511842
m3-8;1467721209.560338;1467721209.612552
m3-7;1467721209.660705;1467721209.712227
m3-6;1467721209.761717;1467721209.811736
m3-5;1467721209.861956;1467721209.913249
m3-9;1467721209.962146;1467721210.013887
m3-8;1467721210.061614;1467721210.114383
m3-7;1467721210.163600;1467721210.214424
m3-6;1467721210.263480;1467721210.314330
m3-5;1467721210.363353;1467721210.415049
m3-9;1467721210.464140;1467721210.515962
m3-8;1467721210.564251;1467721210.616733
m3-7;1467721210.664671;1467721210.716347
m3-6;1467721210.765482;1467721210.816192
m3-5;1467721210.865851;1467721210.917369
m3-9;1467721210.965089;1467721211.017732
m3-8;1467721211.065602;1467721211.118533
m3-7;1467721211.165953;1467721211.218178
m3-6;1467721211.266680;1467721211.318053
m3-5;1467721211.367212;1467721211.419200
m3-9;1467721211.468931;1467721211.520265
m3-8;1467721211.567609;1467721211.620578
m3-7;1467721211.669973;1467721211.720528
m3-6;1467721211.768561;1467721211.819793
m3-5;1467721211.869880;1467721211.921397
m3-9;1467721211.968940;1467721212.021668
m3-8;1467721212.070109;1467721212.122806
m3-7;1467721212.169876;1467721212.222023
m3-6;1467721212.270568;1467721212.321746
m3-5;1467721212.370236;1467721212.422953
m3-9;1467721212.471907;1467721212.523896
m3-8;1467721212.571479;1467721212.624118
m3-7;1467721212.671840;1467721212.724251
m3-6;1467721212.773249;1467721212.823913
m3-5;1467721212.874437;1467721212.925273
m3-9;1467721212.972933;1467721213.025300
m3-8;1467721213.074115;1467721213.126498
m3-7;1467721213.174466;1467721213.226082
m3-6;1467721213.273589;1467721213.325378
m3-5;1467721213.374108;1467721213.426768
m3-9;1467721213.474777;1467721213.527101
m3-8;1467721213.574488;1467721213.627811
m3-7;1467721213.674781;1467721213.727364
m3-6;1467721213.775426;1467721213.827239
m3-5;1467721213.876196;1467721213.929118
m3-9;1467721213.977474;1467721214.029359
m3-8;1467721214.077368;1467721214.130008
m3-7;1467721214.176764;1467721214.229286
m3-6;1467721214.278843;1467721214.329375
m3-5;1467721214.377072;1467721214.430217
m3-9;1467721214.477877;1467721214.530793
m3-8;1467721214.579023;1467721214.631961
m3-7;1467721214.678706;1467721214.731087
m3-6;1467721214.780353;1467721214.830901
m3-5;1467721214.880643;1467721214.932444
m3-9;1467721214.979697;1467721215.032655
m3-8;1467721215.080258;1467721215.133273
m3-7;1467721215.181328;1467721215.233345
m3-6;1467721215.280288;1467721215.332732
m3-5;1467721215.381043;1467721215.434001
m3-9;1467721215.483208;1467721215.534913
m3-8;1467721215.582878;1467721215.635593
m3-7;1467721215.681664;1467721215.734627
m3-6;1467721215.782370;1467721215.834624
m3-5;1467721215.884339;1467721215.936320
m3-9;1467721215.983697;1467721216.036286
m3-8;1467721216.083212;1467721216.136874
m3-7;1467721216.183650;1467721216.236458
m3-6;1467721216.285136;1467721216.336822
m3-5;1467721216.385578;1467721216.437480
m3-9;1467721216.486284;1467721216.538484
m3-8;1467721216.586252;1467721216.639224
m3-7;1467721216.686115;1467721216.738716
m3-6;1467721216.786412;1467721216.837981
m3-5;1467721216.887464;1467721216.939677
m3-9;1467721216.987313;1467721217.040132
m3-8;1467721217.087135;1467721217.140170
m3-7;1467721217.187526;1467721217.239754
m3-6;1467721217.287208;1467721217.339538
m3-5;1467721217.387899;1467721217.440623
m3-9;1467721217.489263;1467721217.541566
m3-8;1467721217.588627;1467721217.642154
m3-7;1467721217.689772;1467721217.741615
m3-6;1467721217.788759;1467721217.840819
m3-5;1467721217.889459;1467721217.942424
m3-9;1467721217.989554;1467721218.042390
m3-8;1467721218.089078;1467721218.143039
m3-7;1467721218.189438;1467721218.242683
m3-6;1467721218.290345;1467721218.342742
m3-5;1467721218.390865;1467721218.443980
m3-9;1467721218.491584;1467721218.544526
m3-8;1467721218.591070;1467721218.644992
m3-7;1467721218.692429;1467721218.745247
m3-6;1467721218.792109;1467721218.844451
m3-5;1467721218.894250;1467721218.945842
m3-9;1467721218.993675;1467721219.046571
m3-8;1467721219.095254;1467721219.147250
m3-7;1467721219.195201;1467721219.246895
m3-6;1467721219.295169;1467721219.346618
m3-5;1467721219.393765;1467721219.447398
m3-9;1467721219.495249;1467721219.547944
m3-8;1467721219.595563;1467721219.649142
m3-7;1467721219.696139;1467721219.748604
m3-6;1467721219.795239;1467721219.847930
m3-5;1467721219.896764;1467721219.949839
m3-9;1467721219.997305;1467721220.050141
m3-8;1467721220.096950;1467721220.150333
m3-7;1467721220.196330;1467721220.249855
m3-6;1467721220.297245;1467721220.349853
m3-5;1467721220.398342;1467721220.451426
m3-9;1467721220.497414;1467721220.551362
m3-8;1467721220.599439;1467721220.652438
m3-7;1467721220.700328;1467721220.751961
m3-6;1467721220.799671;1467721220.852050
m3-5;1467721220.899588;1467721220.952617
m3-9;1467721221.000917;1467721221.053681
m3-8;1467721221.099786;1467721221.153934
m3-7;1467721221.201059;1467721221.253914
